time_step,time,target_vel,intensity,current_joint,min_distance
1105,1725343143.7382796,"[0.002474016509950161, -0.5558133721351624, 0.012700350023806095, 0.44041332602500916, -0.014377506449818611, 0.16111142933368683, -0.010836174711585045]",4.700009822845459,"[1.387279987335205, 0.23833100497722626, 0.11790300160646439, -1.7721099853515625, 0.0021371101029217243, 2.9451000690460205, 0.785847008228302]",0.0314999520778656
1106,1725343143.7618246,"[0.0025191050954163074, -0.5090823769569397, 0.011959969997406006, 0.40371575951576233, -0.013265996240079403, 0.1477702111005783, -0.010003932751715183]",4.62278938293457,"[1.387279987335205, 0.24168899655342102, 0.11789800226688385, -1.7678500413894653, 0.0021390400361269712, 2.946589946746826, 0.7858480215072632]",0.03188605234026909
1107,1725343143.7852132,"[0.002680606208741665, -0.4901619851589203, 0.011842469684779644, 0.38903599977493286, -0.012871719896793365, 0.14248766005039215, -0.00971357710659504]",4.536012649536133,"[1.3872699737548828, 0.24521400034427643, 0.11788000166416168, -1.7634400129318237, 0.0021410800982266665, 2.9484200477600098, 0.7858489751815796]",0.03231993690133095
1108,1725343143.8088334,"[0.002917257137596607, -0.49700912833213806, 0.012266220524907112, 0.39469826221466064, -0.01313123106956482, 0.14462606608867645, -0.009913786314427853]",4.477135181427002,"[1.3872699737548828, 0.24806000292301178, 0.11787500232458115, -1.7598899602890015, 0.002137719886377454, 2.949690103530884, 0.7858459949493408]",0.0326143242418766
1109,1725343143.8325303,"[0.0032031526789069176, -0.5082550644874573, 0.012838403694331646, 0.403818815946579, -0.01352947298437357, 0.14803928136825562, -0.010217981413006783]",4.446329116821289,"[1.3872699737548828, 0.2515679895877838, 0.11787600070238113, -1.755769968032837, 0.0021433099173009396, 2.9511098861694336, 0.7858459949493408]",0.03276835381984711
1110,1725343143.85624,"[0.0037898970767855644, -0.561703622341156, 0.014545869082212448, 0.44635075330734253, -0.015094342641532421, 0.1637222021818161, -0.011401651427149773]",4.495832443237305,"[1.3872599601745605, 0.25614699721336365, 0.11786700040102005, -1.7510299682617188, 0.00213963002897799, 2.9529199600219727, 0.7858459949493408]",0.0325208380818367
1111,1725343143.879853,"[0.003938945941627026, -0.5541747808456421, 0.014636793173849583, 0.44043365120887756, -0.01500710565596819, 0.16162599623203278, -0.011338233016431332]",4.524601459503174,"[1.387279987335205, 0.2597990036010742, 0.11789599806070328, -1.7472200393676758, 0.0021374800708144903, 2.9544899463653564, 0.7858459949493408]",0.03237699344754219
1112,1725343143.9033008,"[0.0038996627554297447, -0.5168554782867432, 0.013951781205832958, 0.41092684864997864, -0.014105958864092827, 0.15087498724460602, -0.010662142187356949]",4.495955467224121,"[1.387279987335205, 0.2635129988193512, 0.11789999902248383, -1.7429800033569336, 0.0021390500478446484, 2.9562299251556396, 0.7858480215072632]",0.032520223408937454
1113,1725343143.9267888,"[0.003981173038482666, -0.4989440441131592, 0.013750419951975346, 0.3968466520309448, -0.013718928210437298, 0.14578722417354584, -0.01037633791565895]",4.448764801025391,"[1.3872699737548828, 0.2670469880104065, 0.11789800226688385, -1.7389600276947021, 0.002137840026989579, 2.9583098888397217, 0.7858489751815796]",0.032756175845861435
1114,1725343143.950311,"[0.00412382697686553, -0.48823052644729614, 0.013750881887972355, 0.3884793221950531, -0.013532388024032116, 0.14279288053512573, -0.010241645388305187]",4.3968610763549805,"[1.3872699737548828, 0.27089399099349976, 0.1178940013051033, -1.7345199584960938, 0.002138430019840598, 2.960400104522705, 0.7858480215072632]",0.033015694469213486
1115,1725343143.973878,"[0.004527550656348467, -0.5103058815002441, 0.014661699533462524, 0.40612053871154785, -0.01425840426236391, 0.14934542775154114, -0.010794546455144882]",4.386449813842773,"[1.3872699737548828, 0.27484700083732605, 0.11789000034332275, -1.7301100492477417, 0.0021447399631142616, 2.9621200561523438, 0.7858459949493408]",0.03306775167584419
1116,1725343143.997368,"[0.005393975414335728, -0.5872289538383484, 0.0171407088637352, 0.4672147035598755, -0.016537701711058617, 0.17187277972698212, -0.012518126517534256]",4.4843950271606445,"[1.3872599601745605, 0.27894699573516846, 0.11786399781703949, -1.7261699438095093, 0.0021410800982266665, 2.963520050048828, 0.7858480215072632]",0.03257802501320839
1117,1725343144.0209153,"[0.005978268105536699, -0.6347083449363708, 0.018763620406389236, 0.5047618746757507, -0.01800745725631714, 0.18574047088623047, -0.013626039028167725]",4.62714147567749,"[1.3872599601745605, 0.28281500935554504, 0.11785800009965897, -1.7227799892425537, 0.002137719886377454, 2.9647600650787354, 0.7858440279960632]",0.03186429291963577
1118,1725343144.0444694,"[0.006020443048328161, -0.6191229820251465, 0.018584327772259712, 0.49224236607551575, -0.017706895247101784, 0.18119847774505615, -0.01339748129248619]",4.718255996704102,"[1.387279987335205, 0.286871999502182, 0.11789999902248383, -1.7188800573349, 0.0021351799368858337, 2.9662599563598633, 0.7858449816703796]",0.03140871971845627
1119,1725343144.0678775,"[0.0058350758627057076, -0.5797178745269775, 0.017667682841420174, 0.4609088599681854, -0.016700217500329018, 0.16973581910133362, -0.012639818713068962]",4.735815048217773,"[1.3872900009155273, 0.2904689908027649, 0.11791300028562546, -1.7151700258255005, 0.0021371101029217243, 2.968130111694336, 0.7858459949493408]",0.031320925801992416
1120,1725343144.091631,"[0.0057741678319871426, -0.5585733652114868, 0.01721724309027195, 0.4441310465335846, -0.016173074021935463, 0.1636093556880951, -0.012245086953043938]",4.720530986785889,"[1.387279987335205, 0.29301199316978455, 0.11790599673986435, -1.712399959564209, 0.002139389980584383, 2.969589948654175, 0.7858499884605408]",0.031397346407175064
1121,1725343144.1151934,"[0.005497376900166273, -0.500991940498352, 0.01583798974752426, 0.3984713554382324, -0.014660375192761421, 0.14687706530094147, -0.0111082773655653]",4.629093170166016,"[1.387279987335205, 0.29840099811553955, 0.11790700256824493, -1.7059799432754517, 0.0021399599500000477, 2.9723100662231445, 0.7858480215072632]",0.0318545363843441
1122,1725343144.138721,"[0.005998014006763697, -0.5270020961761475, 0.01692812517285347, 0.4191896617412567, -0.015533377416431904, 0.15457424521446228, -0.011774725280702114]",4.592872619628906,"[1.3872599601745605, 0.30216100811958313, 0.11788900196552277, -1.7016899585723877, 0.0021401899866759777, 2.9741899967193604, 0.7858480215072632]",0.03203563764691353
1123,1725343144.1622407,"[0.006713973358273506, -0.5735441446304321, 0.018666090443730354, 0.45612436532974243, -0.017023341730237007, 0.1682455688714981, -0.012905115261673927]",4.628515243530273,"[1.3872499465942383, 0.3058910071849823, 0.11786600202322006, -1.6978100538253784, 0.002141329925507307, 2.975709915161133, 0.7858480215072632]",0.03185742348432541
1124,1725343144.1859305,"[0.006885628215968609, -0.573414146900177, 0.018890289589762688, 0.4559437036514282, -0.017130721360445023, 0.1682220697402954, -0.012987184338271618]",4.656440734863281,"[1.3872699737548828, 0.30936199426651, 0.11787699908018112, -1.6941100358963013, 0.0021400100085884333, 2.976979970932007, 0.7858480215072632]",0.03171779587864876
1125,1725343144.209646,"[0.006716062780469656, -0.5436093211174011, 0.018147772178053856, 0.43222665786743164, -0.016346270218491554, 0.15951327979564667, -0.012395174242556095]",4.637339115142822,"[1.387279987335205, 0.3128199875354767, 0.11790399998426437, -1.690119981765747, 0.002135359914973378, 2.9783101081848145, 0.785847008228302]",0.031813304871320724
1126,1725343144.2332437,"[0.006560270208865404, -0.5157450437545776, 0.017446691170334816, 0.4100869297981262, -0.015606779605150223, 0.15138722956180573, -0.011839300394058228]",4.5838141441345215,"[1.387279987335205, 0.31613901257514954, 0.11791100353002548, -1.686169981956482, 0.0021402500569820404, 2.9799299240112305, 0.7858459949493408]",0.03208092972636223
1127,1725343144.2568636,"[0.006273659411817789, -0.47855547070503235, 0.016407601535320282, 0.3805652856826782, -0.014567815698683262, 0.14052754640579224, -0.011057076044380665]",4.490255832672119,"[1.387279987335205, 0.31932300329208374, 0.11790800094604492, -1.6820900440216064, 0.0021347200963646173, 2.981489896774292, 0.785847008228302]",0.03254872187972069
1128,1725343144.2803802,"[0.00617343932390213, -0.4562423825263977, 0.015867110341787338, 0.36286041140556335, -0.013977358117699623, 0.13402047753334045, -0.010613636113703251]",4.385624885559082,"[1.3872699737548828, 0.32278499007225037, 0.11790800094604492, -1.677489995956421, 0.0021400100085884333, 2.982789993286133, 0.7858480215072632]",0.03307187557220459
1129,1725343144.3039763,"[0.006920610088855028, -0.4994799792766571, 0.01756577380001545, 0.3971939980983734, -0.015391324646770954, 0.1467275321483612, -0.011688708327710629]",4.3627190589904785,"[1.3872699737548828, 0.32609400153160095, 0.11789000034332275, -1.673550009727478, 0.0021418200340121984, 2.9838199615478516, 0.785843014717102]",0.0331864058971405
1130,1725343144.3275504,"[0.007817338220775127, -0.5537546277046204, 0.019659696146845818, 0.4401893615722656, -0.017165323719382286, 0.16263166069984436, -0.013032865710556507]",4.419493198394775,"[1.3872599601745605, 0.32956400513648987, 0.11787799745798111, -1.6698399782180786, 0.0021416901145130396, 2.984529972076416, 0.7858449816703796]",0.03290253505110741
1131,1725343144.3512115,"[0.008260522969067097, -0.5756314396858215, 0.020613525062799454, 0.45738646388053894, -0.017947500571608543, 0.1690055876970291, -0.01362280361354351]",4.494400978088379,"[1.3872599601745605, 0.33295899629592896, 0.11788400262594223, -1.6663299798965454, 0.0021400100085884333, 2.985189914703369, 0.7858480215072632]",0.032527994364500046
1132,1725343144.374819,"[0.008482763543725014, -0.5817635655403137, 0.021009251475334167, 0.46207156777381897, -0.01824556291103363, 0.17076469957828522, -0.013846979476511478]",4.561887741088867,"[1.3872699737548828, 0.33629900217056274, 0.11789999902248383, -1.662969946861267, 0.002140359953045845, 2.9862101078033447, 0.785847008228302]",0.032190561294555664
1133,1725343144.3985143,"[0.008360860869288445, -0.5633412599563599, 0.0205250084400177, 0.44729936122894287, -0.01777057908475399, 0.16534002125263214, -0.013487773016095161]",4.589652061462402,"[1.3872699737548828, 0.3395709991455078, 0.11790099740028381, -1.6595699787139893, 0.00213831989094615, 2.987639904022217, 0.7858449816703796]",0.03205174207687378
1134,1725343144.422188,"[0.007899525575339794, -0.521239161491394, 0.019182315096259117, 0.41379815340042114, -0.016538001596927643, 0.15298955142498016, -0.012556643225252628]",4.553420066833496,"[1.3872699737548828, 0.34281399846076965, 0.11790300160646439, -1.6558200120925903, 0.00213425001129508, 2.989219903945923, 0.7858480215072632]",0.032232899218797684
1135,1725343144.4458983,"[0.007348435930907726, -0.4729759097099304, 0.01761016994714737, 0.37545281648635864, -0.015099852345883846, 0.13884323835372925, -0.011471085250377655]",4.458194732666016,"[1.3872699737548828, 0.3462800085544586, 0.11790599673986435, -1.6514500379562378, 0.002134959911927581, 2.9909799098968506, 0.7858449816703796]",0.0327090285718441
1136,1725343144.4694724,"[0.007603253237903118, -0.4785849153995514, 0.018007518723607063, 0.37983980774879456, -0.015372185967862606, 0.14049457013607025, -0.01168328057974577]",4.3907294273376465,"[1.3872699737548828, 0.3497219979763031, 0.1178940013051033, -1.6472899913787842, 0.0021378700621426105, 2.9927101135253906, 0.7858480215072632]",0.03304635360836983
1137,1725343144.4931178,"[0.008165504783391953, -0.5042500495910645, 0.019151126965880394, 0.400086909532547, -0.0162945669144392, 0.14800986647605896, -0.012387203052639961]",4.37282133102417,"[1.3872699737548828, 0.35320499539375305, 0.11788900196552277, -1.643339991569519, 0.0021400100085884333, 2.994230031967163, 0.785847008228302]",0.03313589468598366
1138,1725343144.5166152,"[0.008671010844409466, -0.5257998704910278, 0.02015163004398346, 0.4170096516609192, -0.017098547890782356, 0.15429498255252838, -0.012999356724321842]",4.388315200805664,"[1.3872599601745605, 0.3569439947605133, 0.11788299679756165, -1.6392500400543213, 0.002139769960194826, 2.9956300258636475, 0.7858480215072632]",0.033058423548936844
1139,1725343144.5401845,"[0.00937669537961483, -0.5608488321304321, 0.021646268665790558, 0.44459018111228943, -0.018344445154070854, 0.16452835500240326, -0.013946352526545525]",4.448773384094238,"[1.3872699737548828, 0.36034199595451355, 0.11787299811840057, -1.6359399557113647, 0.002142299897968769, 2.99714994430542, 0.7858440279960632]",0.03275613486766815
1140,1725343144.5636966,"[0.009615344926714897, -0.5675085186958313, 0.02205882966518402, 0.4496518075466156, -0.018672896549105644, 0.1664312183856964, -0.014196700416505337]",4.505551815032959,"[1.387279987335205, 0.3637309968471527, 0.1179020032286644, -1.6326600313186646, 0.002140709897503257, 2.9987900257110596, 0.7858440279960632]",0.032472241669893265
1141,1725343144.5873518,"[0.009294813498854637, -0.5398027300834656, 0.021152310073375702, 0.42752236127853394, -0.017868952825665474, 0.15826654434204102, -0.013588263653218746]",4.512048721313477,"[1.3872900009155273, 0.3672490119934082, 0.11791399866342545, -1.628890037536621, 0.002136030001565814, 3.0004799365997314, 0.785847008228302]",0.03243975713849068
1142,1725343144.6109421,"[0.008984088897705078, -0.5131301283836365, 0.020270591601729393, 0.4062601923942566, -0.017081040889024734, 0.1504155993461609, -0.012992714531719685]",4.480307102203369,"[1.387279987335205, 0.3705520033836365, 0.11791600286960602, -1.6250799894332886, 0.0021362800616770983, 3.002039909362793, 0.7858449816703796]",0.03259846568107605
1143,1725343144.6345792,"[0.00920988991856575, -0.5176236629486084, 0.020607125014066696, 0.40965771675109863, -0.017328329384326935, 0.15169258415699005, -0.01318387407809496]",4.4613447189331055,"[1.387279987335205, 0.37394800782203674, 0.11790300160646439, -1.6212300062179565, 0.002137739909812808, 3.003580093383789, 0.7858459949493408]",0.032693278044462204
1144,1725343144.6581428,"[0.009685222990810871, -0.5366199612617493, 0.021516678854823112, 0.42449912428855896, -0.018064526841044426, 0.15720289945602417, -0.013744865544140339]",4.472442626953125,"[1.387279987335205, 0.37734299898147583, 0.11791600286960602, -1.617460012435913, 0.002134969923645258, 3.0047800540924072, 0.7858499884605408]",0.032637786120176315
1145,1725343144.681784,"[0.010022953152656555, -0.5470870137214661, 0.022096406668424606, 0.43254968523979187, -0.018526041880249977, 0.16019883751869202, -0.014096038416028023]",4.495484352111816,"[1.387279987335205, 0.38105300068855286, 0.11789999902248383, -1.613379955291748, 0.0021375399082899094, 3.006010055541992, 0.785847008228302]",0.03252257779240608
1146,1725343144.705321,"[0.01075836643576622, -0.5800385475158691, 0.023565350100398064, 0.4583360552787781, -0.019750909879803658, 0.16976739466190338, -0.015026391483843327]",4.558917045593262,"[1.3872599601745605, 0.384552001953125, 0.11786200106143951, -1.6098699569702148, 0.0021396600641310215, 3.0073299407958984, 0.7858459949493408]",0.03220541402697563
1147,1725343144.7289567,"[0.011173062957823277, -0.5964388847351074, 0.02435506135225296, 0.471036821603775, -0.020415429025888443, 0.17448990046977997, -0.015530488453805447]",4.6314239501953125,"[1.3872699737548828, 0.3877210021018982, 0.11787399649620056, -1.6068099737167358, 0.0021375000942498446, 3.0085699558258057, 0.7858480215072632]",0.031842879951000214
1148,1725343144.752662,"[0.010726695880293846, -0.5655767917633057, 0.023240309208631516, 0.4464472234249115, -0.019464517012238503, 0.1653948873281479, -0.014808653853833675]",4.6460041999816895,"[1.3872900009155273, 0.39101698994636536, 0.11791200190782547, -1.6032299995422363, 0.0021329300943762064, 3.0099000930786133, 0.7858480215072632]",0.03176997974514961
1149,1725343144.7765706,"[0.009959457442164421, -0.5175308585166931, 0.021414056420326233, 0.4083632826805115, -0.017902838066220284, 0.15129444003105164, -0.013624765910208225]",4.591229438781738,"[1.3872900009155273, 0.39420899748802185, 0.11792100220918655, -1.599329948425293, 0.002134959911927581, 3.0112900733947754, 0.7858480215072632]",0.03204385191202164
1150,1725343144.8003502,"[0.009646683000028133, -0.494139701128006, 0.020579854026436806, 0.38976937532424927, -0.017174655571579933, 0.1444135159254074, -0.013075766153633595]",4.515683174133301,"[1.387279987335205, 0.39719700813293457, 0.1178940013051033, -1.5956000089645386, 0.0021394100040197372, 3.0128300189971924, 0.7858440279960632]",0.03242158517241478
1151,1725343144.8238983,"[0.009675373323261738, -0.4891712963581085, 0.02050040103495121, 0.38571062684059143, -0.017080511897802353, 0.1429128497838974, -0.013008354231715202]",4.449108123779297,"[1.3872900009155273, 0.4001139998435974, 0.11790800094604492, -1.5918899774551392, 0.0021368900779634714, 3.014009952545166, 0.785847008228302]",0.032754458487033844
1152,1725343144.8474648,"[0.009498953819274902, -0.47349074482917786, 0.019976215437054634, 0.37319186329841614, -0.016612252220511436, 0.1382715255022049, -0.012654807418584824]",4.374855995178223,"[1.3872900009155273, 0.40331900119781494, 0.11791300028562546, -1.5876200199127197, 0.0021375000942498446, 3.014810085296631, 0.7858459949493408]",0.03312572091817856
1153,1725343144.871215,"[0.010064209811389446, -0.4957321584224701, 0.02102849818766117, 0.3905411958694458, -0.017469823360443115, 0.14469902217388153, -0.013309285044670105]",4.346735000610352,"[1.3872699737548828, 0.4063510000705719, 0.11789099872112274, -1.5838700532913208, 0.002139539923518896, 3.015589952468872, 0.7858459949493408]",0.033266324549913406
1154,1725343144.8947463,"[0.011069823056459427, -0.5400606989860535, 0.02300901897251606, 0.4252285659313202, -0.019116276875138283, 0.15755212306976318, -0.014561612159013748]",4.385392665863037,"[1.3872699737548828, 0.40941300988197327, 0.11786600202322006, -1.5804599523544312, 0.0021401499398052692, 3.0161800384521484, 0.785847008228302]",0.03307303786277771
1155,1725343144.9184203,"[0.011541918851435184, -0.5584178566932678, 0.02388855442404747, 0.43943846225738525, -0.01985163986682892, 0.16281676292419434, -0.015118487179279327]",4.441007614135742,"[1.387279987335205, 0.41238200664520264, 0.1178859993815422, -1.5771900415420532, 0.0021362800616770983, 3.0165200233459473, 0.7858459949493408]",0.03279496356844902
1156,1725343144.9418294,"[0.011379643343389034, -0.5460666418075562, 0.0234523992985487, 0.4295101761817932, -0.019490061327815056, 0.15913702547550201, -0.014841604977846146]",4.467777252197266,"[1.3872900009155273, 0.41509100794792175, 0.11790399998426437, -1.574079990386963, 0.0021375000942498446, 3.016930103302002, 0.785847008228302]",0.032661113888025284
1157,1725343144.9653392,"[0.011249306611716747, -0.5350673794746399, 0.02307133376598358, 0.4206617474555969, -0.01917164959013462, 0.15585893392562866, -0.014599251560866833]",4.473647117614746,"[1.387279987335205, 0.41776400804519653, 0.11789099872112274, -1.570989966392517, 0.0021375000942498446, 3.017659902572632, 0.7858449816703796]",0.032631766051054
1158,1725343144.988831,"[0.011139506474137306, -0.5256505012512207, 0.02274860255420208, 0.41309019923210144, -0.01890111342072487, 0.15305295586585999, -0.014394405297935009]",4.46521520614624,"[1.3872900009155273, 0.4201450049877167, 0.11789800226688385, -1.568160057067871, 0.0021368900779634714, 3.0183498859405518, 0.7858480215072632]",0.032673925161361694
1159,1725343145.0125003,"[0.010665442794561386, -0.49840956926345825, 0.02166672982275486, 0.3915140926837921, -0.017992356792092323, 0.1450565904378891, -0.013705261051654816]",4.420984268188477,"[1.3872900009155273, 0.42280200123786926, 0.11790899932384491, -1.56482994556427, 0.0021375000942498446, 3.019289970397949, 0.7858449816703796]",0.032895080745220184
1160,1725343145.036088,"[0.009854460135102272, -0.4555399715900421, 0.019900541752576828, 0.3576986789703369, -0.016506463289260864, 0.1325213611125946, -0.012577980756759644]",4.327026844024658,"[1.387279987335205, 0.4254310131072998, 0.11790899932384491, -1.561169981956482, 0.002134310081601143, 3.0201499462127686, 0.7858480215072632]",0.03336486592888832
1161,1725343145.0596883,"[0.009960555471479893, -0.45609375834465027, 0.020007135346531868, 0.3579956889152527, -0.016582297161221504, 0.13262492418289185, -0.012639076448976994]",4.253518104553223,"[1.3872699737548828, 0.4278480112552643, 0.11789000034332275, -1.557860016822815, 0.002139539923518896, 3.020859956741333, 0.7858480215072632]",0.03373241052031517
1162,1725343145.083199,"[0.010543753392994404, -0.4789522588253021, 0.021085524931550026, 0.3757745921611786, -0.017472567036747932, 0.13920538127422333, -0.013318872079253197]",4.226792812347412,"[1.387279987335205, 0.430294007062912, 0.1178940013051033, -1.5547200441360474, 0.0021388300228863955, 3.02128005027771, 0.7858489751815796]",0.033866036683321
1163,1725343145.1068842,"[0.011022667400538921, -0.49688780307769775, 0.02195044793188572, 0.38965338468551636, -0.018190942704677582, 0.14434044063091278, -0.013865799643099308]",4.2302093505859375,"[1.387279987335205, 0.4329099953174591, 0.11790099740028381, -1.5514899492263794, 0.0021368900779634714, 3.0215001106262207, 0.7858480215072632]",0.03384895250201225
1164,1725343145.1298325,"[0.01129035372287035, -0.5051894783973694, 0.02238604798913002, 0.39596256613731384, -0.018557904288172722, 0.1466715931892395, -0.014144118875265121]",4.244174957275391,"[1.3872699737548828, 0.4355039894580841, 0.1178790032863617, -1.5483399629592896, 0.002139539923518896, 3.0216801166534424, 0.7858499884605408]",0.03377912566065788
1165,1725343145.152712,"[0.01195948664098978, -0.532425582408905, 0.023646336048841476, 0.4171206057071686, -0.01961742527782917, 0.15450698137283325, -0.01494908519089222]",4.292485237121582,"[1.387279987335205, 0.43768900632858276, 0.11789300292730331, -1.5459500551223755, 0.0021368900779634714, 3.0218799114227295, 0.7858480215072632]",0.033537574112415314
1166,1725343145.175652,"[0.012251862324774265, -0.543224036693573, 0.024167044088244438, 0.4254121482372284, -0.020065993070602417, 0.15757766366004944, -0.015288036316633224]",4.345340728759766,"[1.387279987335205, 0.4395430088043213, 0.11789300292730331, -1.5440000295639038, 0.002135569928213954, 3.022049903869629, 0.785847008228302]",0.03327329829335213
1167,1725343145.1986153,"[0.012277879752218723, -0.5420099496841431, 0.024156713858246803, 0.42429614067077637, -0.020072849467396736, 0.15716278553009033, -0.015291186049580574]",4.385286808013916,"[1.387279987335205, 0.4414060115814209, 0.1178940013051033, -1.5419700145721436, 0.0021375000942498446, 3.0222699642181396, 0.7858489751815796]",0.03307356685400009
1168,1725343145.221575,"[0.01188603788614273, -0.521956205368042, 0.023314006626605988, 0.40844663977622986, -0.019377876073122025, 0.15128742158412933, -0.014761276543140411]",4.389183521270752,"[1.3872699737548828, 0.4432789981365204, 0.11788900196552277, -1.539680004119873, 0.0021375000942498446, 3.022480010986328, 0.7858480215072632]",0.033054083585739136
1169,1725343145.2445455,"[0.010990624316036701, -0.4794985353946686, 0.02148040570318699, 0.37508973479270935, -0.017848141491413116, 0.13892267644405365, -0.013598579913377762]",4.333878517150879,"[1.3873000144958496, 0.4452579915523529, 0.11790700256824493, -1.5368599891662598, 0.0021362800616770983, 3.0226900577545166, 0.7858480215072632]",0.033330608159303665
1170,1725343145.2674484,"[0.010271620005369186, -0.4449312686920166, 0.0199977345764637, 0.3479337692260742, -0.016603445634245872, 0.12885355949401855, -0.012653936631977558]",4.2426862716674805,"[1.3873000144958496, 0.4471980035305023, 0.11793500185012817, -1.5338599681854248, 0.0021382200066000223, 3.0229299068450928, 0.7858459949493408]",0.03378656879067421
1171,1725343145.290468,"[0.010195544920861721, -0.43860408663749695, 0.01977035030722618, 0.3428700566291809, -0.016404569149017334, 0.1269676685333252, -0.012505407445132732]",4.161928176879883,"[1.387279987335205, 0.44908198714256287, 0.11792299896478653, -1.5309799909591675, 0.0021375000942498446, 3.0231199264526367, 0.785847008228302]",0.03419036045670509
1172,1725343145.3135293,"[0.010372593998908997, -0.4433533549308777, 0.020036406815052032, 0.3464542627334595, -0.01662132330238819, 0.1282849907875061, -0.01267260406166315]",4.104599475860596,"[1.3872699737548828, 0.4510349929332733, 0.11790499836206436, -1.528130054473877, 0.0021414700895547867, 3.023210048675537, 0.7858489751815796]",0.034477002918720245
1173,1725343145.3364697,"[0.010326378047466278, -0.43830886483192444, 0.01986807771027088, 0.3423573076725006, -0.01647951453924179, 0.126756951212883, -0.012566330842673779]",4.052310943603516,"[1.387279987335205, 0.45336300134658813, 0.117917999625206, -1.5248099565505981, 0.002139539923518896, 3.0232300758361816, 0.7858480215072632]",0.0347384475171566
1174,1725343145.3594632,"[0.010621713474392891, -0.44803255796432495, 0.020362088456749916, 0.34979039430618286, -0.016893131658434868, 0.12949949502944946, -0.012882648967206478]",4.024256706237793,"[1.3872900009155273, 0.4556489884853363, 0.11792799830436707, -1.5217000246047974, 0.0021401499398052692, 3.023240089416504, 0.7858489751815796]",0.03487871587276459
1175,1725343145.3824153,"[0.011721867136657238, -0.4917793571949005, 0.022396715357899666, 0.3837434649467468, -0.01859852857887745, 0.14206421375274658, -0.014180872589349747]",4.061974048614502,"[1.3872900009155273, 0.4580569863319397, 0.11792699992656708, -1.5188699960708618, 0.002139539923518896, 3.023250102996826, 0.7858459949493408]",0.03469013050198555
1176,1725343145.4054024,"[0.013057266362011433, -0.545412540435791, 0.02487463504076004, 0.4253533184528351, -0.020691679790616035, 0.1574683040380478, -0.015770765021443367]",4.165133476257324,"[1.387279987335205, 0.4605199992656708, 0.11791200190782547, -1.5163999795913696, 0.002139539923518896, 3.023250102996826, 0.7858459949493408]",0.03417433425784111
1177,1725343145.428384,"[0.014103272929787636, -0.5870009064674377, 0.026797771453857422, 0.4575285315513611, -0.022339075803756714, 0.1693839430809021, -0.017017962411046028]",4.303415298461914,"[1.3872699737548828, 0.46292299032211304, 0.11789499968290329, -1.514240026473999, 0.002136539900675416, 3.023250102996826, 0.7858480215072632]",0.03348292410373688
1178,1725343145.4513328,"[0.01436758041381836, -0.595806896686554, 0.02723032981157303, 0.4641355574131012, -0.0227473434060812, 0.17183268070220947, -0.017321720719337463]",4.424478530883789,"[1.387279987335205, 0.46532800793647766, 0.11789699643850327, -1.511970043182373, 0.0021375000942498446, 3.0232698917388916, 0.7858459949493408]",0.0328776091337204
1179,1725343145.4742951,"[0.013866825960576534, -0.5725255012512207, 0.026211295276880264, 0.445766806602478, -0.02192973904311657, 0.16502965986728668, -0.016695911064743996]",4.487987518310547,"[1.3873000144958496, 0.4676940143108368, 0.11793600022792816, -1.5094000101089478, 0.0021368900779634714, 3.0233800411224365, 0.7858480215072632]",0.032560061663389206
1180,1725343145.49729,"[0.013158767484128475, -0.5403549671173096, 0.024791579693555832, 0.4205089509487152, -0.020761540159583092, 0.1556723713874817, -0.01580689661204815]",4.493903160095215,"[1.3873000144958496, 0.4700160026550293, 0.11796099692583084, -1.5066100358963013, 0.002134819980710745, 3.023789882659912, 0.7858459949493408]",0.03253048658370972
1181,1725343145.520262,"[0.01289090421050787, -0.5263944864273071, 0.02420259825885296, 0.40944668650627136, -0.020285116508603096, 0.1515692174434662, -0.015445788390934467]",4.479310989379883,"[1.3873000144958496, 0.4722679853439331, 0.1179720014333725, -1.5038000345230103, 0.0021351000759750605, 3.024280071258545, 0.7858480215072632]",0.03260344639420509
1182,1725343145.5432653,"[0.012139531783759594, -0.49240630865097046, 0.022694053128361702, 0.3828190863132477, -0.01902857795357704, 0.14170041680335999, -0.014492420479655266]",4.421106815338135,"[1.387279987335205, 0.47459301352500916, 0.11794699728488922, -1.5006300210952759, 0.0021371899638324976, 3.0248498916625977, 0.785847008228302]",0.03289446607232094
1183,1725343145.5663414,"[0.011250536888837814, -0.4529721736907959, 0.02093876153230667, 0.35197222232818604, -0.01755785010755062, 0.13026651740074158, -0.01337744202464819]",4.3210248947143555,"[1.387279987335205, 0.4771209955215454, 0.11796099692583084, -1.496880054473877, 0.0021364600397646427, 3.0253100395202637, 0.785847008228302]",0.03339487686753273
1184,1725343145.5893342,"[0.011179995723068714, -0.44697290658950806, 0.020717360079288483, 0.347118079662323, -0.01737944222986698, 0.1284552961587906, -0.013246393762528896]",4.233664512634277,"[1.3872900009155273, 0.47966599464416504, 0.11796899884939194, -1.4932399988174438, 0.0021364199928939342, 3.025899887084961, 0.7858480215072632]",0.033831678330898285
1185,1725343145.6123269,"[0.011979036033153534, -0.475979745388031, 0.022108614444732666, 0.36943286657333374, -0.01856597140431404, 0.13670212030410767, -0.014152808114886284]",4.204251766204834,"[1.387279987335205, 0.4822140038013458, 0.11796499788761139, -1.4899499416351318, 0.0021416801027953625, 3.0264101028442383, 0.7858459949493408]",0.033978741616010666
