time_step,time,target_vel,intensity,current_joint,min_distance
1141,1725343278.346287,"[0.011217479594051838, -0.5152405500411987, -0.008818287402391434, 0.4057879149913788, -0.0044211288914084435, 0.14206302165985107, -0.002481063362210989]",4.143343448638916,"[1.5232000350952148, 0.3592039942741394, -0.10552100092172623, -1.520609974861145, 0.0005758670158684254, 2.6790900230407715, 0.7858290076255798]",0.03428328409790993
1142,1725343278.369899,"[0.011759449727833271, -0.5348290205001831, -0.009173594415187836, 0.4211145043373108, -0.004583704750984907, 0.14750730991363525, -0.002566102659329772]",4.214953422546387,"[1.523210048675537, 0.3617030084133148, -0.10551699995994568, -1.5182100534439087, 0.0005733229918405414, 2.6798601150512695, 0.785830020904541]",0.03392523527145386
1143,1725343278.393523,"[0.012014542706310749, -0.5408855080604553, -0.009293464943766594, 0.4257889986038208, -0.004629782401025295, 0.14923574030399323, -0.002586182439699769]",4.279747009277344,"[1.523210048675537, 0.3642910122871399, -0.10548900067806244, -1.5156999826431274, 0.00057393399765715, 2.6807799339294434, 0.7858250141143799]",0.03360126540064812
1144,1725343278.41714,"[0.011795597150921822, -0.5254227519035339, -0.009043991565704346, 0.4135635793209076, -0.0044847154058516026, 0.14506177604198456, -0.0025003079790621996]",4.309688091278076,"[1.5232000350952148, 0.366907000541687, -0.10551100224256516, -1.5129799842834473, 0.00057393399765715, 2.6819000244140625, 0.7858269810676575]",0.03345156088471413
1145,1725343278.440789,"[0.01094136480242014, -0.4819961488246918, -0.008302100002765656, 0.3793950080871582, -0.004096284508705139, 0.13321052491664886, -0.0022814658004790545]",4.2738237380981445,"[1.5231900215148926, 0.3695319890975952, -0.10553299635648727, -1.509850025177002, 0.0005745440139435232, 2.683199882507324, 0.7858260273933411]",0.03363088145852089
1146,1725343278.4643912,"[0.010387738235294819, -0.4523543119430542, -0.007789484225213528, 0.3560987710952759, -0.0038275658152997494, 0.1251765638589859, -0.002131642773747444]",4.204925537109375,"[1.523210048675537, 0.37229299545288086, -0.10550899803638458, -1.5063799619674683, 0.0005745440139435232, 2.6846799850463867, 0.7858260273933411]",0.033975373953580856
1147,1725343278.487922,"[0.01055818423628807, -0.45481741428375244, -0.007835153490304947, 0.35805022716522217, -0.003831637091934681, 0.1259942352771759, -0.0021329824812710285]",4.153949737548828,"[1.523210048675537, 0.3749789893627167, -0.1055070012807846, -1.5030900239944458, 0.00057393399765715, 2.686039924621582, 0.7858290076255798]",0.034230250865221024
1148,1725343278.511601,"[0.010968250222504139, -0.4675463140010834, -0.008065002039074898, 0.3680432140827179, -0.00392319168895483, 0.1296238750219345, -0.0021807586308568716]",4.131170272827148,"[1.5232000350952148, 0.3777570128440857, -0.10551100224256516, -1.4997400045394897, 0.0005745440139435232, 2.687000036239624, 0.7858250141143799]",0.0343441478908062
1149,1725343278.535353,"[0.011365620419383049, -0.4791716933250427, -0.008284383453428745, 0.3771305978298187, -0.00400508102029562, 0.13293178379535675, -0.002220981754362583]",4.129111289978027,"[1.5231900215148926, 0.38083401322364807, -0.10552600026130676, -1.4960700273513794, 0.0005746620008721948, 2.6877200603485107, 0.7858290076255798]",0.03435444459319115
1150,1725343278.5589724,"[0.012387251481413841, -0.5176070928573608, -0.008969593793153763, 0.40727391839027405, -0.004319282248616219, 0.1436348408460617, -0.00238948711194098]",4.18013858795166,"[1.523210048675537, 0.3834579885005951, -0.1055070012807846, -1.4933199882507324, 0.0005752610159106553, 2.6883699893951416, 0.7858290076255798]",0.03409930691123009
1151,1725343278.5827088,"[0.013154279440641403, -0.5450034141540527, -0.00946731772273779, 0.4286963939666748, -0.00454309256747365, 0.15126220881938934, -0.0025068854447454214]",4.2579145431518555,"[1.523229956626892, 0.38601699471473694, -0.10547900199890137, -1.490880012512207, 0.0005743890069425106, 2.6891400814056396, 0.7858260273933411]",0.03371042758226395
1152,1725343278.6064026,"[0.013492662459611893, -0.554710865020752, -0.00966399535536766, 0.43619978427886963, -0.004615582060068846, 0.1539718359708786, -0.0025391196832060814]",4.33254861831665,"[1.523210048675537, 0.3883639872074127, -0.1054999977350235, -1.4886300563812256, 0.0005733229918405414, 2.6897499561309814, 0.7858260273933411]",0.03333725780248642
1153,1725343278.630194,"[0.012990846298635006, -0.5300019979476929, -0.009255092591047287, 0.4166874289512634, -0.004397469572722912, 0.1471622735261917, -0.002413733396679163]",4.357554912567139,"[1.5231900215148926, 0.39064401388168335, -0.10552900284528732, -1.4861299991607666, 0.00057393399765715, 2.690390110015869, 0.7858290076255798]",0.03321222588419914
1154,1725343278.6537883,"[0.011747811920940876, -0.47538039088249207, -0.008307640440762043, 0.3737310767173767, -0.003928768914192915, 0.13210152089595795, -0.002156010363250971]",4.302432060241699,"[1.523210048675537, 0.3930259943008423, -0.10551299899816513, -1.483049988746643, 0.0005745440139435232, 2.6913299560546875, 0.7858269810676575]",0.03348784148693085
1155,1725343278.6774592,"[0.01092330738902092, -0.43837040662765503, -0.007663124706596136, 0.34465262293815613, -0.003604193450883031, 0.121946781873703, -0.001979970373213291]",4.208216190338135,"[1.523210048675537, 0.3953700065612793, -0.10551100224256516, -1.4799000024795532, 0.0005752560100518167, 2.692699909210205, 0.7858290076255798]",0.03395891934633255
1156,1725343278.7010665,"[0.01060760673135519, -0.42247021198272705, -0.007387693505734205, 0.3321644365787506, -0.003455519210547209, 0.11763894557952881, -0.0019002368208020926]",4.1120710372924805,"[1.523210048675537, 0.397599995136261, -0.1055070012807846, -1.4768199920654297, 0.00057393399765715, 2.69389009475708, 0.7858260273933411]",0.03443964570760727
1157,1725343278.7247205,"[0.010504864156246185, -0.4151149094104767, -0.00726816151291132, 0.32637372612953186, -0.003376834327355027, 0.11569098383188248, -0.001857477123849094]",4.026101112365723,"[1.5231900215148926, 0.39999499917030334, -0.1055309996008873, -1.4735300540924072, 0.0005758670158684254, 2.6948800086975098, 0.7858309745788574]",0.034869495779275894
1158,1725343278.748369,"[0.010490775108337402, -0.4116477966308594, -0.007217118050903082, 0.32362377643585205, -0.0033338707871735096, 0.11480154097080231, -0.0018336494686082006]",3.953479528427124,"[1.5232000350952148, 0.4023109972476959, -0.10552600026130676, -1.470289945602417, 0.0005752560100518167, 2.695460081100464, 0.7858309745788574]",0.035232603549957275
1159,1725343278.7719324,"[0.011299990117549896, -0.44034451246261597, -0.0077325464226305485, 0.3461194634437561, -0.0035558308009058237, 0.12285550683736801, -0.0019539527129381895]",3.9354677200317383,"[1.523229956626892, 0.40467798709869385, -0.10549099743366241, -1.4673500061035156, 0.0005712889833375812, 2.696010112762451, 0.7858250141143799]",0.03532266244292259
1160,1725343278.795581,"[0.012618083506822586, -0.48852404952049255, -0.008601799607276917, 0.38386937975883484, -0.003938576672226191, 0.1363043338060379, -0.002158627612516284]",3.9872357845306396,"[1.523229956626892, 0.40696001052856445, -0.1054840013384819, -1.4649300575256348, 0.0005771300056949258, 2.6963698863983154, 0.7858250141143799]",0.03506382182240486
1161,1725343278.8191779,"[0.013735140673816204, -0.5283780694007874, -0.00933460146188736, 0.4150257110595703, -0.004253450781106949, 0.14740203320980072, -0.002322031883522868]",4.082640647888184,"[1.523210048675537, 0.4092020094394684, -0.10550600290298462, -1.4628499746322632, 0.0005733229918405414, 2.696700096130371, 0.7858260273933411]",0.03458679839968681
1162,1725343278.842823,"[0.014357713982462883, -0.5491403341293335, -0.009732206352055073, 0.4311704933643341, -0.004417456220835447, 0.15316392481327057, -0.0024023260921239853]",4.186312198638916,"[1.5232000350952148, 0.41126498579978943, -0.10551699995994568, -1.461050033569336, 0.0005733229918405414, 2.6970200538635254, 0.785830020904541]",0.03406843915581703
1163,1725343278.866351,"[0.014166943728923798, -0.5387052893638611, -0.00957126822322607, 0.42284393310546875, -0.004328778479248285, 0.15025219321250916, -0.0023477033246308565]",4.2537736892700195,"[1.5232199430465698, 0.4133569896221161, -0.10550300031900406, -1.4590100049972534, 0.0005733229918405414, 2.69746994972229, 0.7858260273933411]",0.0337311327457428
1164,1725343278.8900032,"[0.013409478589892387, -0.507132887840271, -0.009027373045682907, 0.39798083901405334, -0.004065415356308222, 0.14148053526878357, -0.002201992319896817]",4.2637224197387695,"[1.5232199430465698, 0.41530200839042664, -0.10549800097942352, -1.4568099975585938, 0.00057393399765715, 2.6980600357055664, 0.785830020904541]",0.033681388944387436
1165,1725343278.9136398,"[0.01270311325788498, -0.4776313602924347, -0.008514598943293095, 0.37477803230285645, -0.003813359420746565, 0.13331472873687744, -0.002064966596662998]",4.231132507324219,"[1.523210048675537, 0.4173150062561035, -0.10550600290298462, -1.4543399810791016, 0.000573338009417057, 2.698960065841675, 0.7858240008354187]",0.03384433686733246
1166,1725343278.9373362,"[0.01249658316373825, -0.46733835339546204, -0.008345168083906174, 0.3666520118713379, -0.0037173593882471323, 0.1304999440908432, -0.002012792741879821]",4.191282272338867,"[1.523210048675537, 0.4192729890346527, -0.10551600158214569, -1.4518200159072876, 0.0005745569942519069, 2.699660062789917, 0.7858309745788574]",0.03404358774423599
1167,1725343278.9609804,"[0.012225647456943989, -0.4549258351325989, -0.008135520853102207, 0.3568664491176605, -0.0036051806528121233, 0.127086341381073, -0.0019517630571499467]",4.142796516418457,"[1.523210048675537, 0.42116498947143555, -0.10551299899816513, -1.4492499828338623, 0.0005752560100518167, 2.7001500129699707, 0.7858279943466187]",0.034286018460989
1168,1725343278.9846373,"[0.011516320519149303, -0.4262467920780182, -0.007634690962731838, 0.33432549238204956, -0.0033625629730522633, 0.11913426220417023, -0.001820890000090003]",4.065207481384277,"[1.5232199430465698, 0.42328399419784546, -0.10550499707460403, -1.4461599588394165, 0.0005733229918405414, 2.700550079345703, 0.7858250141143799]",0.034673962742090225
1169,1725343279.0082252,"[0.011083101853728294, -0.40792495012283325, -0.007320694159716368, 0.31990721821784973, -0.0032016292680054903, 0.11407303810119629, -0.0017342822393402457]",3.978832960128784,"[1.523210048675537, 0.4255490005016327, -0.10550899803638458, -1.442829966545105, 0.0005745440139435232, 2.700969934463501, 0.7858290076255798]",0.035105835646390915
1170,1725343279.03181,"[0.011751321144402027, -0.430282860994339, -0.007738168817013502, 0.33737096190452576, -0.00336383911781013, 0.12036288529634476, -0.0018208702094852924]",3.9412426948547363,"[1.523210048675537, 0.42766499519348145, -0.10550899803638458, -1.4400099515914917, 0.00057393399765715, 2.701349973678589, 0.7858260273933411]",0.035293787717819214
1171,1725343279.055614,"[0.012689175084233284, -0.46210208535194397, -0.008332529105246067, 0.3622094690799713, -0.0036026325542479753, 0.1292755901813507, -0.0019460284383967519]",3.9550962448120117,"[1.523210048675537, 0.4299049973487854, -0.10550499707460403, -1.4373400211334229, 0.0005745440139435232, 2.7016100883483887, 0.7858260273933411]",0.03522451967000961
1172,1725343279.0794132,"[0.013759213499724865, -0.49833452701568604, -0.009014052338898182, 0.39046066999435425, -0.003877845825627446, 0.13939452171325684, -0.002086880849674344]",4.015573978424072,"[1.523210048675537, 0.4321810007095337, -0.10550300031900406, -1.4348700046539307, 0.0005733229918405414, 2.701669931411743, 0.7858240008354187]",0.03492213040590286
1173,1725343279.1031106,"[0.013995112851262093, -0.504118800163269, -0.009148603305220604, 0.3948436677455902, -0.003914753906428814, 0.14099787175655365, -0.002098983619362116]",4.0711469650268555,"[1.523210048675537, 0.43447500467300415, -0.10550999641418457, -1.4323500394821167, 0.0005733229918405414, 2.7017500400543213, 0.7858269810676575]",0.03464426472783089
1174,1725343279.1269717,"[0.014269722625613213, -0.5112890601158142, -0.0093058617785573, 0.4003119170665741, -0.0039636557921767235, 0.14299190044403076, -0.002118222415447235]",4.124746799468994,"[1.5232199430465698, 0.4367409944534302, -0.10549499839544296, -1.4298800230026245, 0.0005733229918405414, 2.7019100189208984, 0.7858269810676575]",0.03437626734375954
1175,1725343279.1505282,"[0.014668868854641914, -0.5231443643569946, -0.009547143243253231, 0.40945881605148315, -0.0040499744936823845, 0.14629395306110382, -0.0021575770806521177]",4.1832098960876465,"[1.5232199430465698, 0.43869900703430176, -0.105492003262043, -1.4278600215911865, 0.0005771690048277378, 2.7021400928497314, 0.7858279943466187]",0.03408395126461983
1176,1725343279.1742423,"[0.014494720846414566, -0.514925479888916, -0.009417472407221794, 0.40292036533355713, -0.003979004453867674, 0.1439908891916275, -0.002114447532221675]",4.218045234680176,"[1.523210048675537, 0.44033899903297424, -0.10549700260162354, -1.426069974899292, 0.000577703001908958, 2.7023301124572754, 0.7858250141143799]",0.03390977531671524
1177,1725343279.1977592,"[0.01416054181754589, -0.5011177659034729, -0.009185630828142166, 0.3920254707336426, -0.003861107164993882, 0.14013943076133728, -0.0020478148944675922]",4.226588726043701,"[1.5232000350952148, 0.44199100136756897, -0.10552100092172623, -1.4241100549697876, 0.0005733229918405414, 2.702589988708496, 0.7858269810676575]",0.03386705741286278
1178,1725343279.2217267,"[0.013362420722842216, -0.47111767530441284, -0.008650681003928185, 0.3684852123260498, -0.0036186545621603727, 0.13177922368049622, -0.0019187938887625933]",4.192226409912109,"[1.523210048675537, 0.4437119960784912, -0.10551100224256516, -1.4217900037765503, 0.0005726109957322478, 2.7029099464416504, 0.7858290076255798]",0.03403886780142784
1179,1725343279.2453852,"[0.01236933097243309, -0.43452760577201843, -0.0079920319840312, 0.33981016278266907, -0.0033233212307095528, 0.12158560007810593, -0.001763434847816825]",4.11498498916626,"[1.523210048675537, 0.4454970061779022, -0.10550399869680405, -1.4190700054168701, 0.00057393399765715, 2.703160047531128, 0.7858269810676575]",0.034425076097249985
1180,1725343279.2689726,"[0.011677531525492668, -0.40876147150993347, -0.007531308569014072, 0.31961068511009216, -0.003110569203272462, 0.1144220307469368, -0.0016526349354535341]",4.018714427947998,"[1.523210048675537, 0.44732600450515747, -0.10550399869680405, -1.4161900281906128, 0.0005745569942519069, 2.7034800052642822, 0.7858240008354187]",0.034906428307294846
1181,1725343279.2926867,"[0.011920508928596973, -0.41576921939849854, -0.0076762172393500805, 0.32502779364585876, -0.0031499937176704407, 0.11641766875982285, -0.0016743791056796908]",3.95227313041687,"[1.523210048675537, 0.4491310119628906, -0.10551399737596512, -1.413540005683899, 0.0005745440139435232, 2.7037899494171143, 0.7858279943466187]",0.035238634794950485
1182,1725343279.31639,"[0.01239772979170084, -0.4307604134082794, -0.00797054823487997, 0.3366609513759613, -0.003251825924962759, 0.12063364684581757, -0.001727306516841054]",3.9202892780303955,"[1.523210048675537, 0.45105698704719543, -0.10550600290298462, -1.4109300374984741, 0.0005749990232288837, 2.7039899826049805, 0.7858240008354187]",0.03539855405688286
1183,1725343279.3398407,"[0.012973519042134285, -0.44903862476348877, -0.008329306729137897, 0.35084447264671326, -0.0033803123515099287, 0.12575663626194, -0.001792548573575914]",3.9199929237365723,"[1.5232199430465698, 0.4529600143432617, -0.10550300031900406, -1.4085400104522705, 0.0005733249709010124, 2.704119920730591, 0.7858260273933411]",0.035400036722421646
1184,1725343279.3633695,"[0.01302407681941986, -0.44884222745895386, -0.008350471965968609, 0.35057246685028076, -0.0033672514837235212, 0.1257030963897705, -0.001781629747711122]",3.919416904449463,"[1.523210048675537, 0.4551219940185547, -0.10551200062036514, -1.4057899713516235, 0.000574301986489445, 2.7041800022125244, 0.7858290076255798]",0.03540291637182236
1185,1725343279.3871708,"[0.013438334688544273, -0.46101677417755127, -0.008603026159107685, 0.3599487543106079, -0.0034473994746804237, 0.12910887598991394, -0.0018190831178799272]",3.935537815093994,"[1.523210048675537, 0.4573729932308197, -0.1055150032043457, -1.403059959411621, 0.0005748990224674344, 2.7042999267578125, 0.7858250141143799]",0.03532231226563454
1186,1725343279.4109433,"[0.01467687077820301, -0.501118540763855, -0.009380312636494637, 0.39109688997268677, -0.003741178195923567, 0.14031575620174408, -0.0019663895945996046]",4.003023624420166,"[1.5232199430465698, 0.459634006023407, -0.10550300031900406, -1.400689959526062, 0.0005737220053561032, 2.7044899463653564, 0.7858309745788574]",0.034984882920980453
1187,1725343279.4345167,"[0.01564011350274086, -0.5315159559249878, -0.009979973547160625, 0.4146452844142914, -0.003963353578001261, 0.14878812432289124, -0.002072557108476758]",4.097765922546387,"[1.5232199430465698, 0.461777001619339, -0.1054999977350235, -1.3986300230026245, 0.0005733229918405414, 2.7046101093292236, 0.7858279943466187]",0.03451117128133774
1188,1725343279.458072,"[0.015977444127202034, -0.5406592488288879, -0.01017988845705986, 0.4216182827949524, -0.004025949165225029, 0.15131276845932007, -0.0020950373727828264]",4.184960842132568,"[1.523210048675537, 0.4637109935283661, -0.10550499707460403, -1.3968000411987305, 0.0005726109957322478, 2.704770088195801, 0.7858229875564575]",0.03407519683241844
1189,1725343279.4817243,"[0.01560265850275755, -0.5258326530456543, -0.0099279023706913, 0.4099118709564209, -0.003907809499651194, 0.14714738726615906, -0.0020266720093786716]",4.233430862426758,"[1.523210048675537, 0.46568700671195984, -0.10550600290298462, -1.394670009613037, 0.00057393399765715, 2.70497989654541, 0.7858250141143799]",0.033832848072052
1190,1725343279.5054255,"[0.014658027328550816, -0.49226221442222595, -0.009315612725913525, 0.38363105058670044, -0.0036470298655331135, 0.13776133954524994, -0.001889046630822122]",4.225727081298828,"[1.5232199430465698, 0.46755701303482056, -0.10550200194120407, -1.3923200368881226, 0.0005720009794458747, 2.7052600383758545, 0.7858290076255798]",0.0338713638484478
1191,1725343279.529063,"[0.013746850192546844, -0.46028706431388855, -0.008727707900106907, 0.35863208770751953, -0.0033959432039409876, 0.12883833050727844, -0.0017597280675545335]",4.175886154174805,"[1.523210048675537, 0.46922600269317627, -0.10551100224256516, -1.389989972114563, 0.0005758670158684254, 2.7056798934936523, 0.785830020904541]",0.03412057086825371
1192,1725343279.552832,"[0.013534416444599628, -0.45184558629989624, -0.00858382973819971, 0.3519744873046875, -0.0033191873226314783, 0.12650012969970703, -0.0017207670025527477]",4.124953269958496,"[1.523210048675537, 0.470907986164093, -0.10551399737596512, -1.3876399993896484, 0.0005745840026065707, 2.7061100006103516, 0.7858250141143799]",0.03437523543834686
1193,1725343279.576552,"[0.013296500779688358, -0.4426829516887665, -0.00842579547315836, 0.3447553813457489, -0.003239115234464407, 0.12395558506250381, -0.0016802564496174455]",4.072171688079834,"[1.523210048675537, 0.472584992647171, -0.1055070012807846, -1.3852399587631226, 0.00057393399765715, 2.7064199447631836, 0.7858290076255798]",0.0346391424536705
1194,1725343279.6001801,"[0.013166289776563644, -0.4372400939464569, -0.00833748746663332, 0.34043562412261963, -0.0031878517474979162, 0.12244734913110733, -0.0016544022364541888]",4.023015975952148,"[1.5232199430465698, 0.4742009937763214, -0.10549300163984299, -1.3828999996185303, 0.0005726109957322478, 2.7066099643707275, 0.7858279943466187]",0.034884922206401825
1195,1725343279.6237645,"[0.01240701973438263, -0.4109147787094116, -0.007855304516851902, 0.3198532164096832, -0.00298010790720582, 0.11509322375059128, -0.0015472295926883817]",3.948178291320801,"[1.523210048675537, 0.47602400183677673, -0.10551200062036514, -1.380079984664917, 0.0005726109957322478, 2.7066900730133057, 0.7858269810676575]",0.03525910899043083
1196,1725343279.647623,"[0.011994271539151669, -0.39616918563842773, -0.007591830100864172, 0.3082869052886963, -0.0028582275845110416, 0.11098089814186096, -0.001485100481659174]",3.8688929080963135,"[1.5232000350952148, 0.4779379963874817, -0.10551200062036514, -1.377120018005371, 0.0005720009794458747, 2.706789970397949, 0.7858260273933411]",0.035655535757541656
1197,1725343279.671267,"[0.01271025836467743, -0.4186818599700928, -0.008043098263442516, 0.32570597529411316, -0.003010729793459177, 0.11729101091623306, -0.0015637227334082127]",3.837002992630005,"[1.5232199430465698, 0.479761004447937, -0.10550100356340408, -1.3745800256729126, 0.0005745459930039942, 2.7068400382995605, 0.7858290076255798]",0.03581498563289642
1198,1725343279.6949,"[0.013382933102548122, -0.4395432770252228, -0.008464696817100048, 0.3418251574039459, -0.003151644952595234, 0.12312693148851395, -0.0016336065018549562]",3.840261936187744,"[1.5232199430465698, 0.4815259873867035, -0.10550200194120407, -1.3723399639129639, 0.0005739469779655337, 2.706860065460205, 0.785830020904541]",0.03579869121313095
1199,1725343279.7185917,"[0.01425475999712944, -0.466598242521286, -0.009009949862957, 0.3627339005470276, -0.0033381348475813866, 0.13068383932113647, -0.0017240821616724133]",3.8797121047973633,"[1.523210048675537, 0.4833889901638031, -0.1055070012807846, -1.37021005153656, 0.0005771300056949258, 2.706860065460205, 0.7858309745788574]",0.03560144081711769
1200,1725343279.7423277,"[0.01460259035229683, -0.4763662815093994, -0.00922310072928667, 0.37019240856170654, -0.003399958135560155, 0.13339607417583466, -0.0017491221660748124]",3.9241113662719727,"[1.523210048675537, 0.48525500297546387, -0.10551200062036514, -1.368109941482544, 0.0005742899957112968, 2.706860065460205, 0.7858269810676575]",0.03537944331765175
1201,1725343279.7661169,"[0.01482478715479374, -0.4819828271865845, -0.009355862624943256, 0.3744156062602997, -0.0034335411619395018, 0.13494551181793213, -0.0017601936124265194]",3.9667422771453857,"[1.5232199430465698, 0.4871940016746521, -0.10549599677324295, -1.3659100532531738, 0.0005720009794458747, 2.7068800926208496, 0.7858279943466187]",0.035166289657354355
1202,1725343279.7898684,"[0.015287290327250957, -0.4955774247646332, -0.009640987031161785, 0.38485419750213623, -0.003526657121255994, 0.13872724771499634, -0.0018016245448961854]",4.018882751464844,"[1.523229956626892, 0.48878398537635803, -0.10548699647188187, -1.3642300367355347, 0.0005733229918405414, 2.7069199085235596, 0.7858319878578186]",0.03490558639168739
1203,1725343279.8135288,"[0.015568560920655727, -0.5034595131874084, -0.00981212966144085, 0.39087769389152527, -0.0035781331826001406, 0.14091093838214874, -0.0018212420400232077]",4.070744037628174,"[1.5232199430465698, 0.49000999331474304, -0.1054999977350235, -1.3630199432373047, 0.0005736770108342171, 2.706969976425171, 0.7858279943466187]",0.034646280109882355
1204,1725343279.8372433,"[0.01556408405303955, -0.502393901348114, -0.009804119355976582, 0.3899756073951721, -0.003568110056221485, 0.14059598743915558, -0.0018114795675501227]",4.110182285308838,"[1.5232199430465698, 0.4909609854221344, -0.10549800097942352, -1.3620799779891968, 0.0005713020218536258, 2.7070200443267822, 0.785830020904541]",0.03444908931851387
1205,1725343279.8609705,"[0.015101835131645203, -0.48688802123069763, -0.009510272182524204, 0.3778879940509796, -0.003454839577898383, 0.13625110685825348, -0.0017521494301036]",4.120114326477051,"[1.523229956626892, 0.4916819930076599, -0.105492003262043, -1.361240029335022, 0.0005712889833375812, 2.7070798873901367, 0.7858269810676575]",0.034399427473545074
1206,1725343279.8847086,"[0.014402158558368683, -0.4639977812767029, -0.009069864638149738, 0.36008894443511963, -0.0032870613504201174, 0.1298501193523407, -0.001667521893978119]",4.096686363220215,"[1.5232199430465698, 0.4922400116920471, -0.10549499839544296, -1.3603800535202026, 0.0005726109957322478, 2.707129955291748, 0.7858279943466187]",0.03451656922698021
1207,1725343279.9083364,"[0.013616813346743584, -0.43860888481140137, -0.008577654138207436, 0.34036943316459656, -0.0031002219766378403, 0.12275803089141846, -0.0015751257305964828]",4.043522834777832,"[1.523210048675537, 0.4926210045814514, -0.10550100356340408, -1.3595399856567383, 0.0005733370198868215, 2.707159996032715, 0.7858260273933411]",0.03478238731622696
1208,1725343279.931987,"[0.01284369919449091, -0.4138568937778473, -0.008095948025584221, 0.32116007804870605, -0.002918905345723033, 0.11584946513175964, -0.001487292000092566]",3.967764377593994,"[1.5232199430465698, 0.49282199144363403, -0.10550300031900406, -1.358780026435852, 0.0005726129747927189, 2.7071900367736816, 0.7858279943466187]",0.035161178559064865
1209,1725343279.9556081,"[0.012043514288961887, -0.38828417658805847, -0.007597476243972778, 0.30131611227989197, -0.00273137167096138, 0.10871275514364243, -0.0013966822298243642]",3.873049736022949,"[1.5232199430465698, 0.49301600456237793, -0.10550300031900406, -1.357890009880066, 0.0005733279976993799, 2.7071900367736816, 0.7858290076255798]",0.03563475236296654
1210,1725343279.9792924,"[0.011491917073726654, -0.3706965446472168, -0.007255042437463999, 0.28766632080078125, -0.0026003581006079912, 0.10380996763706207, -0.001334572210907936]",3.774268388748169,"[1.5232199430465698, 0.4932590126991272, -0.10549800097942352, -1.356909990310669, 0.0005729660042561591, 2.7071900367736816, 0.7858290076255798]",0.036128658801317215
1211,1725343280.0029588,"[0.010700528509914875, -0.3453321158885956, -0.006761802826076746, 0.26797759532928467, -0.0024135150015354156, 0.0967290997505188, -0.0012434311211109161]",3.6616573333740234,"[1.523210048675537, 0.4936079978942871, -0.10550200194120407, -1.3557000160217285, 0.0005726109957322478, 2.7071900367736816, 0.7858240008354187]",0.03669171407818794
1212,1725343280.0265841,"[0.010001268237829208, -0.32292667031288147, -0.006327616982161999, 0.250583678483963, -0.0022484634537249804, 0.09047528356313705, -0.0011632906971499324]",3.5421664714813232,"[1.523210048675537, 0.49401798844337463, -0.10550899803638458, -1.3543699979782104, 0.0005726129747927189, 2.707200050354004, 0.7858279943466187]",0.03728916868567467
1213,1725343280.050273,"[0.00951316673308611, -0.3073670566082001, -0.00602551968768239, 0.23850464820861816, -0.0021333317272365093, 0.08613618463277817, -0.0011085625737905502]",3.42659068107605,"[1.5232199430465698, 0.4943679869174957, -0.10549800097942352, -1.3531399965286255, 0.00057393399765715, 2.707200050354004, 0.7858260273933411]",0.037867046892642975
1214,1725343280.074049,"[0.0094872722402215, -0.3067336082458496, -0.0060146343894302845, 0.2380112260580063, -0.002124249469488859, 0.08597512543201447, -0.0011079603573307395]",3.334484577178955,"[1.5232399702072144, 0.4946010112762451, -0.10548000037670135, -1.352220058441162, 0.0005726109957322478, 2.707200050354004, 0.7858260273933411]",0.03832757845520973
1215,1725343280.0978453,"[0.009521342813968658, -0.3080354630947113, -0.006041360087692738, 0.23902598023414612, -0.002129531931132078, 0.0863531231880188, -0.0011137808905914426]",3.263551950454712,"[1.5232399702072144, 0.49464699625968933, -0.10548199713230133, -1.351680040359497, 0.0005733229918405414, 2.7071900367736816, 0.785830020904541]",0.0386822409927845
1216,1725343280.1215436,"[0.00987344328314066, -0.31956183910369873, -0.006267738528549671, 0.24797722697257996, -0.0022059909533709288, 0.08959271013736725, -0.0011552468640729785]",3.223294973373413,"[1.523229956626892, 0.4945870041847229, -0.10549599677324295, -1.3514900207519531, 0.0005726109957322478, 2.707200050354004, 0.7858240008354187]",0.038883525878190994
1217,1725343280.1452005,"[0.010355357080698013, -0.3352060914039612, -0.006574833765625954, 0.2601189911365509, -0.0023138185497373343, 0.09398084878921509, -0.0012123208725824952]",3.2128729820251465,"[1.523229956626892, 0.49456900358200073, -0.10549700260162354, -1.3514399528503418, 0.00057393399765715, 2.7071900367736816, 0.7858290076255798]",0.03893563523888588
1218,1725343280.1689637,"[0.010614522732794285, -0.34360596537590027, -0.006738625466823578, 0.2666364908218384, -0.0023726550862193108, 0.09633534401655197, -0.0012432842049747705]",3.2161126136779785,"[1.5232499837875366, 0.4945780038833618, -0.10548199713230133, -1.351449966430664, 0.0005706790252588689, 2.7071900367736816, 0.7858260273933411]",0.03891943767666817
1219,1725343280.192679,"[0.010517855174839497, -0.3405204117298126, -0.006676982622593641, 0.26424360275268555, -0.002352726412937045, 0.09547090530395508, -0.0012333951890468597]",3.214458465576172,"[1.5232599973678589, 0.4945540130138397, -0.10546500235795975, -1.3514699935913086, 0.0005726109957322478, 2.7071900367736816, 0.7858290076255798]",0.03892770782113075
1220,1725343280.2163305,"[0.010034076869487762, -0.32497021555900574, -0.006371281109750271, 0.2521844208240509, -0.0022439509630203247, 0.09111620485782623, -0.0011773371370509267]",3.1919288635253906,"[1.5232499837875366, 0.49444401264190674, -0.10547000169754028, -1.3514599800109863, 0.0005727430107071996, 2.7071900367736816, 0.7858269810676575]",0.03904035687446594
