time_step,time,target_vel,intensity,current_joint,min_distance
386,1725341852.2090287,"[-0.021564994007349014, -0.6379922032356262, -0.024922164157032967, 0.4651610851287842, -0.008749783039093018, 0.15369266271591187, -0.00436166487634182]",4.931915760040283,"[0.0036065399181097746, 0.46885401010513306, -0.00039038999238982797, -1.6930299997329712, 0.00035535701317712665, 2.702739953994751, 0.785256028175354]",0.030340421944856644
387,1725341852.2337074,"[-0.020526807755231857, -0.607482373714447, -0.0237299632281065, 0.4423297941684723, -0.008349716663360596, 0.14627645909786224, -0.004198192618787289]",4.910737037658691,"[0.003608129918575287, 0.4727669954299927, -0.00038867900730110705, -1.6878399848937988, 0.0003554880095180124, 2.703900098800659, 0.7852550148963928]",0.030446317046880722
388,1725341852.2580283,"[-0.01959007792174816, -0.5814078450202942, -0.022666051983833313, 0.4227752685546875, -0.008003722876310349, 0.13996095955371857, -0.00406243372708559]",4.859040260314941,"[0.003598290029913187, 0.4768050014972687, -0.0004017630126327276, -1.6822799444198608, 0.0003560690092854202, 2.705359935760498, 0.785256028175354]",0.0307048000395298
389,1725341852.282552,"[-0.01879790984094143, -0.56035977602005, -0.021773895248770714, 0.40693342685699463, -0.007722453214228153, 0.1348629742860794, -0.0039555663242936134]",4.789957046508789,"[0.003592770081013441, 0.48081299662590027, -0.00042375701013952494, -1.6765700578689575, 0.0003560690092854202, 2.7067599296569824, 0.7852519750595093]",0.031050216406583786
390,1725341852.306926,"[-0.020296091213822365, -0.6041547656059265, -0.023512711748480797, 0.43811696767807007, -0.00834425538778305, 0.14531251788139343, -0.004307874944061041]",4.793121814727783,"[0.003602369921281934, 0.48503801226615906, -0.00043965698569081724, -1.6711299419403076, 0.0003560690092854202, 2.707819938659668, 0.7852519750595093]",0.03103439137339592
391,1725341852.3313413,"[-0.021310346201062202, -0.6316484808921814, -0.024674197658896446, 0.4574444591999054, -0.00874816719442606, 0.1517866849899292, -0.0045427195727825165]",4.831683158874512,"[0.0036024199798703194, 0.4889639914035797, -0.0004391699912957847, -1.6662299633026123, 0.00035861198557540774, 2.7082700729370117, 0.7852540016174316]",0.030841585248708725
392,1725341852.3556244,"[-0.02208159863948822, -0.6508793830871582, -0.025546150282025337, 0.4707237482070923, -0.009040864184498787, 0.15626080334186554, -0.004722755867987871]",4.8871989250183105,"[0.0036059999838471413, 0.4930180013179779, -0.00043206900591030717, -1.6613399982452393, 0.00035646199830807745, 2.708820104598999, 0.7852519750595093]",0.03056400641798973
393,1725341852.3799844,"[-0.021755892783403397, -0.6391761302947998, -0.025161530822515488, 0.4616415202617645, -0.00889916718006134, 0.15332962572574615, -0.004677831195294857]",4.915131092071533,"[0.003596389899030328, 0.4970250129699707, -0.00044357700971886516, -1.656290054321289, 0.0003577439929358661, 2.7095000743865967, 0.785256028175354]",0.030424345284700394
394,1725341852.404393,"[-0.020527537912130356, -0.6038797497749329, -0.023746931925415993, 0.4355993866920471, -0.0084187937900424, 0.1447831094264984, -0.0044541433453559875]",4.890100002288818,"[0.003592780092731118, 0.5009009838104248, -0.0004451019922271371, -1.6509499549865723, 0.00035667899646796286, 2.7103099822998047, 0.785256028175354]",0.03054950013756752
395,1725341852.4289021,"[-0.020253485068678856, -0.596961498260498, -0.023439427837729454, 0.4300841987133026, -0.008329522795975208, 0.14307226240634918, -0.004437332507222891]",4.860853672027588,"[0.003602399956434965, 0.504705011844635, -0.00044982301187701523, -1.6457699537277222, 0.0003534239949658513, 2.711440086364746, 0.7852529883384705]",0.030695732682943344
396,1725341852.4534452,"[-0.019815269857645035, -0.5855992436408997, -0.02294555865228176, 0.42134445905685425, -0.008177684620022774, 0.14029145240783691, -0.004387787077575922]",4.822384834289551,"[0.003596389899030328, 0.508840024471283, -0.0004620180116035044, -1.6400400400161743, 0.0003580409975256771, 2.7125799655914307, 0.7852540016174316]",0.03088807687163353
397,1725341852.4779277,"[-0.020400170236825943, -0.6030468344688416, -0.02362564392387867, 0.433336466550827, -0.008430052548646927, 0.14440776407718658, -0.004554446786642075]",4.81473445892334,"[0.003596389899030328, 0.5129029750823975, -0.00046610701247118413, -1.634719967842102, 0.00035439099883660674, 2.713789939880371, 0.7852519750595093]",0.030926328152418137
398,1725341852.502453,"[-0.021592268720269203, -0.6361076235771179, -0.02499403990805149, 0.4564565420150757, -0.008908637799322605, 0.1522233784198761, -0.0048451111651957035]",4.851993560791016,"[0.003605480073019862, 0.5172100067138672, -0.0004688669869210571, -1.6294499635696411, 0.00035536999348551035, 2.7149100303649902, 0.7852529883384705]",0.030740033835172653
399,1725341852.527058,"[-0.021502390503883362, -0.6320627927780151, -0.02488086186349392, 0.452965646982193, -0.00886525772511959, 0.15116949379444122, -0.004851889330893755]",4.875696659088135,"[0.0036000199615955353, 0.5212709903717041, -0.00046711700269952416, -1.6243799924850464, 0.0003591899876482785, 2.716010093688965, 0.7852540016174316]",0.030621517449617386
400,1725341852.551777,"[-0.021613257005810738, -0.634175717830658, -0.025001265108585358, 0.4538864493370056, -0.008905559778213501, 0.15160025656223297, -0.004905932117253542]",4.896831035614014,"[0.003606189973652363, 0.5253949761390686, -0.00046580200432799757, -1.6192500591278076, 0.00035535701317712665, 2.717289924621582, 0.7852550148963928]",0.030515845865011215
401,1725341852.576113,"[-0.02051146700978279, -0.6031506061553955, -0.023734034970402718, 0.4311273992061615, -0.008471887558698654, 0.14414435625076294, -0.004699756857007742]",4.872221946716309,"[0.003598300041630864, 0.5295889973640442, -0.0004658109974116087, -1.6136499643325806, 0.00035908501013182104, 2.718780040740967, 0.7852519750595093]",0.030638892203569412
402,1725341852.600686,"[-0.020140277221798897, -0.5939882397651672, -0.023317033424973488, 0.42406055331230164, -0.008340952917933464, 0.14193493127822876, -0.004659435711801052]",4.840386867523193,"[0.003598059993237257, 0.5336390137672424, -0.0004758780123665929, -1.6082299947738647, 0.00035536999348551035, 2.7204298973083496, 0.785256028175354]",0.030798066407442093
403,1725341852.625359,"[-0.020575815811753273, -0.6074082255363464, -0.023827847093343735, 0.43308547139167786, -0.008529403246939182, 0.14510560035705566, -0.0047977580688893795]",4.832611560821533,"[0.003596389899030328, 0.5378699898719788, -0.000495131011120975, -1.6027799844741821, 0.0003553610004018992, 2.7220799922943115, 0.7852519750595093]",0.03083694353699684
404,1725341852.6500542,"[-0.02165728248655796, -0.6377714276313782, -0.025069408118724823, 0.45411762595176697, -0.00896392110735178, 0.15228912234306335, -0.005075744353234768]",4.866119384765625,"[0.003598059993237257, 0.5422670245170593, -0.0004998539807274938, -1.5974400043487549, 0.0003577439929358661, 2.7236099243164062, 0.7852529883384705]",0.030669402331113815
405,1725341852.6746786,"[-0.0228850319981575, -0.6703128218650818, -0.026463737711310387, 0.4766671657562256, -0.009435229003429413, 0.15997694432735443, -0.005376235581934452]",4.93507194519043,"[0.0036027301102876663, 0.5464190244674683, -0.0004928919952362776, -1.592769980430603, 0.0003547469968907535, 2.725130081176758, 0.7852550148963928]",0.03032464161515236
406,1725341852.6992965,"[-0.021701350808143616, -0.635570764541626, -0.025090662762522697, 0.451406866312027, -0.008947862312197685, 0.15163688361644745, -0.005129593424499035]",4.9434075355529785,"[0.003602029988542199, 0.5505120158195496, -0.0004921440267935395, -1.587589979171753, 0.00035535701317712665, 2.7266199588775635, 0.7852529883384705]",0.030282963067293167
407,1725341852.723964,"[-0.02079659514129162, -0.6108097434043884, -0.02405485510826111, 0.43335217237472534, -0.008593080565333366, 0.14570806920528412, -0.00495360279455781]",4.91710090637207,"[0.0035947200376540422, 0.5542399883270264, -0.0005053249769844115, -1.58256995677948, 0.00035800199839286506, 2.7280499935150146, 0.7852519750595093]",0.03041449561715126
408,1725341852.7484846,"[-0.02020859159529209, -0.5960012674331665, -0.02339029312133789, 0.4224375784397125, -0.008374840021133423, 0.14216430485248566, -0.004851659294217825]",4.87659215927124,"[0.003596389899030328, 0.5576540231704712, -0.0005234300042502582, -1.5778100490570068, 0.0003534239949658513, 2.7293500900268555, 0.7852519750595093]",0.030617039650678635
409,1725341852.7731888,"[-0.019496791064739227, -0.5782592296600342, -0.022590890526771545, 0.4093582034111023, -0.008111979812383652, 0.13791124522686005, -0.004727143794298172]",4.820957183837891,"[0.003598059993237257, 0.5620459914207458, -0.0005668280064128339, -1.5715899467468262, 0.00035667899646796286, 2.7308499813079834, 0.7852529883384705]",0.030895214527845383
410,1725341852.7978134,"[-0.020960621535778046, -0.6215113401412964, -0.024283142760396004, 0.43950265645980835, -0.008716851472854614, 0.1481834501028061, -0.005104993004351854]",4.8336262702941895,"[0.003598059993237257, 0.5657430291175842, -0.0005771209835074842, -1.5669300556182861, 0.00035415298771113157, 2.7321701049804688, 0.7852529883384705]",0.030831869691610336
411,1725341852.8223515,"[-0.021455375477671623, -0.635238766670227, -0.02484203688800335, 0.4487018883228302, -0.008912232704460621, 0.15138724446296692, -0.0052438112907111645]",4.861360549926758,"[0.003603349905461073, 0.5695850253105164, -0.0005714080180041492, -1.5621299743652344, 0.000354746007360518, 2.7332799434661865, 0.7852540016174316]",0.03069319948554039
412,1725341852.847019,"[-0.021104294806718826, -0.6249614953994751, -0.024430785328149796, 0.44099754095077515, -0.00876538921147585, 0.1488943099975586, -0.005180183798074722]",4.869475364685059,"[0.003598070004954934, 0.5730999708175659, -0.0005750280106440187, -1.5576200485229492, 0.00035475101321935654, 2.7344400882720947, 0.7852550148963928]",0.030652623623609543
413,1725341852.8716967,"[-0.020575441420078278, -0.610617458820343, -0.02382071129977703, 0.4304376542568207, -0.008556718938052654, 0.14544351398944855, -0.005079357419162989]",4.856767654418945,"[0.003598059993237257, 0.5767430067062378, -0.0005786829860880971, -1.5527399778366089, 0.00035403401125222445, 2.735640048980713, 0.7852519750595093]",0.03071616217494011
414,1725341852.8959942,"[-0.01905176043510437, -0.5693190097808838, -0.022074656561017036, 0.4009280800819397, -0.007962720468640327, 0.13559551537036896, -0.004746919963508844]",4.7922515869140625,"[0.003603349905461073, 0.5805100202560425, -0.0005777999758720398, -1.5471800565719604, 0.0003620120114646852, 2.7368099689483643, 0.7852500081062317]",0.031038742512464523
415,1725341852.920568,"[-0.019027262926101685, -0.5717451572418213, -0.022061165422201157, 0.40225064754486084, -0.00798103865236044, 0.13617244362831116, -0.004779319744557142]",4.744266986846924,"[0.003598059993237257, 0.5841599702835083, -0.0005830900045111775, -1.5420199632644653, 0.00035786599619314075, 2.738219976425171, 0.7852519750595093]",0.031278666108846664
416,1725341852.9453247,"[-0.019228436052799225, -0.5799714922904968, -0.02230159379541874, 0.4076010286808014, -0.00808396004140377, 0.13809797167778015, -0.004861546214669943]",4.716909885406494,"[0.0035947200376540422, 0.5881580114364624, -0.0005926640005782247, -1.5364700555801392, 0.0003561869962140918, 2.7393798828125, 0.7852519750595093]",0.03141545131802559
417,1725341852.9698136,"[-0.019903315231204033, -0.6008718609809875, -0.02307915687561035, 0.4218396842479706, -0.008369551040232182, 0.1430242955684662, -0.005053857807070017]",4.72245454788208,"[0.003598059993237257, 0.5920389890670776, -0.0005948080215603113, -1.5313700437545776, 0.0003581200144253671, 2.7404799461364746, 0.7852540016174316]",0.031387727707624435
418,1725341852.9943943,"[-0.02132226526737213, -0.6413267850875854, -0.02469591796398163, 0.449738085269928, -0.008936256170272827, 0.15256713330745697, -0.005417545326054096]",4.77957820892334,"[0.003600009949877858, 0.5959230065345764, -0.0005893449997529387, -1.526710033416748, 0.0003530080139171332, 2.7414801120758057, 0.7852540016174316]",0.03110210970044136
419,1725341853.0189998,"[-0.021098708733916283, -0.633467435836792, -0.0244192723184824, 0.4437682628631592, -0.00882686860859394, 0.15061697363853455, -0.005369394086301327]",4.814086437225342,"[0.003598059993237257, 0.5996000170707703, -0.0005944350268691778, -1.5220500230789185, 0.0003560690092854202, 2.7422499656677246, 0.7852519750595093]",0.0309295691549778
420,1725341853.0435097,"[-0.020775817334651947, -0.6238759160041809, -0.024036196991801262, 0.4366331994533539, -0.008687376976013184, 0.14829076826572418, -0.005303739570081234]",4.828503131866455,"[0.0036016800440847874, 0.603111982345581, -0.0005949169863015413, -1.5175299644470215, 0.00035403401125222445, 2.74330997467041, 0.7852550148963928]",0.03085748478770256
421,1725341853.0680947,"[-0.020446721464395523, -0.6150112152099609, -0.023651650175452232, 0.43002134561538696, -0.008552919141948223, 0.14615820348262787, -0.005242173559963703]",4.828022003173828,"[0.003600009949877858, 0.6067169904708862, -0.0005942020216025412, -1.5128099918365479, 0.0003521020116750151, 2.7446000576019287, 0.7852519750595093]",0.030859891325235367
422,1725341853.0928204,"[-0.019243519753217697, -0.5820781588554382, -0.02227204293012619, 0.4066280722618103, -0.008077194914221764, 0.13832402229309082, -0.004968265537172556]",4.784282684326172,"[0.003592770081013441, 0.6103640198707581, -0.0005970440106466413, -1.5075900554656982, 0.00035667899646796286, 2.745800018310547, 0.785256028175354]",0.031078588217496872
423,1725341853.1173713,"[-0.019605232402682304, -0.5949565768241882, -0.022693853825330734, 0.41525474190711975, -0.008241555653512478, 0.14135943353176117, -0.0050859213806688786]",4.766386032104492,"[0.003596389899030328, 0.6138830184936523, -0.000603934982791543, -1.5027400255203247, 0.00035285300691612065, 2.74685001373291, 0.7852529883384705]",0.031168069690465927
424,1725341853.1417012,"[-0.020017988979816437, -0.6082127094268799, -0.02316347509622574, 0.42412707209587097, -0.008418455719947815, 0.14444635808467865, -0.005207942333072424]",4.769371032714844,"[0.003591099986806512, 0.6173170208930969, -0.0006040140287950635, -1.4980299472808838, 0.00035408700932748616, 2.747390031814575, 0.7852529883384705]",0.03115314617753029
425,1725341853.166187,"[-0.020565008744597435, -0.6244563460350037, -0.02377907559275627, 0.43505653738975525, -0.008640537969768047, 0.14822284877300262, -0.00535767525434494]",4.792733192443848,"[0.003598059993237257, 0.6207470297813416, -0.0006018709973432124, -1.4934699535369873, 0.0003528140077833086, 2.747809886932373, 0.7852519750595093]",0.031036335974931717
426,1725341853.1907995,"[-0.021002735942602158, -0.6366159319877625, -0.024266129359602928, 0.4431747794151306, -0.008808674290776253, 0.15103596448898315, -0.005473865196108818]",4.826862335205078,"[0.003600009949877858, 0.6236950159072876, -0.0006047490169294178, -1.4897099733352661, 0.00035486501292325556, 2.748260021209717, 0.7852519750595093]",0.030865687876939774
427,1725341853.215211,"[-0.020367568358778954, -0.6181008815765381, -0.023523688316345215, 0.4299631714820862, -0.00854593887925148, 0.14659267663955688, -0.0053214398212730885]",4.829389572143555,"[0.0036007200833410025, 0.6266390085220337, -0.0005989359924569726, -1.4856699705123901, 0.00035403401125222445, 2.7487499713897705, 0.785256028175354]",0.03085305169224739
428,1725341853.2396986,"[-0.018576154485344887, -0.5678567886352539, -0.021473044529557228, 0.39476919174194336, -0.007829634472727776, 0.13467900454998016, -0.004884758498519659]",4.765538215637207,"[0.0035947200376540422, 0.6294360160827637, -0.0006054600235074759, -1.4812899827957153, 0.0003521149919833988, 2.7494499683380127, 0.7852470278739929]",0.031172309070825577
429,1725341853.2642915,"[-0.017590852454304695, -0.5427199602127075, -0.02036217413842678, 0.37708020210266113, -0.007458833046257496, 0.12874339520931244, -0.0046634492464363575]",4.682137966156006,"[0.0035894298925995827, 0.632187008857727, -0.0006171140121296048, -1.4768799543380737, 0.0003560690092854202, 2.7504000663757324, 0.7852550148963928]",0.031589310616254807
430,1725341853.2888217,"[-0.016683483496308327, -0.5201345086097717, -0.019341303035616875, 0.361192911863327, -0.00712308706715703, 0.12341172248125076, -0.004461635835468769]",4.586655616760254,"[0.003591099986806512, 0.6349110007286072, -0.0006235020118765533, -1.472350001335144, 0.0003534260031301528, 2.7512199878692627, 0.7852540016174316]",0.032066721469163895
431,1725341853.3133657,"[-0.016031820327043533, -0.5051838159561157, -0.018612010404467583, 0.3506062626838684, -0.0068953633308410645, 0.11988069117069244, -0.004326144233345985]",4.491610527038574,"[0.0036021398846060038, 0.6378309726715088, -0.0006157279713079333, -1.4674999713897705, 0.00035474798642098904, 2.751919984817505, 0.7852540016174316]",0.032541949301958084
432,1725341853.3379464,"[-0.016923537477850914, -0.5358690619468689, -0.0196554996073246, 0.3716753125190735, -0.0073004430159926414, 0.1271473616361618, -0.004587657283991575]",4.456523895263672,"[0.0036002700217068195, 0.6405479907989502, -0.0006165729719214141, -1.46343994140625, 0.0003579419862944633, 2.7524499893188477, 0.7852519750595093]",0.03271738067269325
433,1725341853.3625138,"[-0.017631888389587402, -0.5589677095413208, -0.02047574706375599, 0.3874337375164032, -0.007606585510075092, 0.13258309662342072, -0.004787375684827566]",4.458832263946533,"[0.0035894298925995827, 0.6433370113372803, -0.0006370259798131883, -1.4595600366592407, 0.00035806099185720086, 2.7527999877929688, 0.7852519750595093]",0.03270583972334862
434,1725341853.3870776,"[-0.01776638627052307, -0.5637034773826599, -0.020622242242097855, 0.39045006036758423, -0.007664605509489775, 0.13365744054317474, -0.004831024445593357]",4.466671943664551,"[0.0035918299108743668, 0.6461309790611267, -0.000633120012935251, -1.4557100534439087, 0.00035444198874756694, 2.753119945526123, 0.7852550148963928]",0.0326666422188282
435,1725341853.41159,"[-0.018332241103053093, -0.5809563398361206, -0.02126331999897957, 0.40214553475379944, -0.007895976305007935, 0.13769666850566864, -0.004984465427696705]",4.495228290557861,"[0.0036054900847375393, 0.6486240029335022, -0.0006343999993987381, -1.4524999856948853, 0.00035259599098935723, 2.7534899711608887, 0.7852529883384705]",0.03252385929226875
436,1725341853.435984,"[-0.018381275236606598, -0.5820340514183044, -0.021305575966835022, 0.402645468711853, -0.007906765677034855, 0.13790805637836456, -0.004999198485165834]",4.519026756286621,"[0.0036012199707329273, 0.6510739922523499, -0.0006324070272967219, -1.4493299722671509, 0.0003535430005285889, 2.75393009185791, 0.7852550148963928]",0.03240486606955528
437,1725341853.4604654,"[-0.01748460717499256, -0.5553315281867981, -0.02026814967393875, 0.38395804166793823, -0.0075331260450184345, 0.13155972957611084, -0.004769512452185154]",4.502830982208252,"[0.003600910073146224, 0.6535599827766418, -0.0006335810176096857, -1.445739984512329, 0.0003560860059224069, 2.754379987716675, 0.7852569818496704]",0.03248584643006325
438,1725341853.4848557,"[-0.016805266961455345, -0.5364899635314941, -0.019491367042064667, 0.3707342743873596, -0.007261829450726509, 0.127091646194458, -0.004604241345077753]",4.465336799621582,"[0.003591099986806512, 0.6560760140419006, -0.0006406040047295392, -1.4419499635696411, 0.0003560690092854202, 2.7549500465393066, 0.7852550148963928]",0.032673317939043045
439,1725341853.5094423,"[-0.016827162355184555, -0.539413571357727, -0.019522489979863167, 0.3725496232509613, -0.007287234999239445, 0.12777431309223175, -0.004627084359526634]",4.439423561096191,"[0.0035934599582105875, 0.6586319804191589, -0.0006428529741242528, -1.4382100105285645, 0.0003553610004018992, 2.7555301189422607, 0.7852510213851929]",0.03280288353562355
440,1725341853.5342257,"[-0.016931047663092613, -0.5444143414497375, -0.01964285783469677, 0.3757864534854889, -0.007343499921262264, 0.1289360523223877, -0.004668952897191048]",4.42535400390625,"[0.003602850018069148, 0.6612380146980286, -0.0006390879862010479, -1.4344600439071655, 0.00035403500078246, 2.7559800148010254, 0.7852519750595093]",0.032873231917619705
441,1725341853.5588045,"[-0.016383176669478416, -0.5293753743171692, -0.01901344023644924, 0.36517855525016785, -0.00712597044184804, 0.12535527348518372, -0.004536605905741453]",4.3944902420043945,"[0.0036065399181097746, 0.6641659736633301, -0.0006395120290108025, -1.4300899505615234, 0.00035454900353215635, 2.7564399242401123, 0.785256028175354]",0.03302754834294319
442,1725341853.583554,"[-0.017252948135137558, -0.5578745603561401, -0.020011799409985542, 0.3845713436603546, -0.007501080632209778, 0.1320606768131256, -0.0047828336246311665]",4.407119274139404,"[0.00360319996252656, 0.6671550273895264, -0.0006395120290108025, -1.4260300397872925, 0.00035509999725036323, 2.7569000720977783, 0.7852550148963928]",0.03296440467238426
443,1725341853.6083813,"[-0.01833740994334221, -0.5909730792045593, -0.02124648168683052, 0.4070799648761749, -0.007943646050989628, 0.13982230424880981, -0.0050735678523778915]",4.460044860839844,"[0.003585810074582696, 0.6701679825782776, -0.0006660840008407831, -1.4222700595855713, 0.000358671008143574, 2.7572600841522217, 0.7852550148963928]",0.03269977495074272
444,1725341853.6328616,"[-0.018753472715616226, -0.6023184061050415, -0.021697282791137695, 0.4145839214324951, -0.008095518685877323, 0.14243018627166748, -0.005178903229534626]",4.516420841217041,"[0.0035947200376540422, 0.6731529831886292, -0.000664805993437767, -1.4185700416564941, 0.00035476000630296767, 2.7576000690460205, 0.7852550148963928]",0.0324178971350193
445,1725341853.6574948,"[-0.01914106123149395, -0.6127075552940369, -0.022111691534519196, 0.42142993211746216, -0.008234350942075253, 0.14482855796813965, -0.0052785491570830345]",4.574277400970459,"[0.0036134999245405197, 0.676056981086731, -0.0006465549813583493, -1.4151099920272827, 0.0003528140077833086, 2.758270025253296, 0.7852550148963928]",0.03212861344218254
446,1725341853.681061,"[-0.01933114603161812, -0.6169374585151672, -0.022305438295006752, 0.42405620217323303, -0.008287966251373291, 0.1457807570695877, -0.005324013531208038]",4.62529182434082,"[0.0035995799116790295, 0.6787739992141724, -0.0006521380273625255, -1.4118800163269043, 0.00035408700932748616, 2.759000062942505, 0.7852529883384705]",0.031873542815446854
447,1725341853.7045662,"[-0.01895345374941826, -0.604615330696106, -0.02185981348156929, 0.4153406023979187, -0.008112268522381783, 0.14285075664520264, -0.00522233871743083]",4.649370193481445,"[0.003585810074582696, 0.6813639998435974, -0.0006703290273435414, -1.4086500406265259, 0.0003544909995980561, 2.7599198818206787, 0.7852550148963928]",0.03175314888358116
448,1725341853.7280617,"[-0.01783096231520176, -0.5714322924613953, -0.020573429763317108, 0.39232656359672546, -0.00764602143317461, 0.1350284069776535, -0.00493264477699995]",4.6250410079956055,"[0.003598059993237257, 0.6841859817504883, -0.000677994976285845, -1.4047199487686157, 0.00035403500078246, 2.761090040206909, 0.785256028175354]",0.03187479451298714
449,1725341853.751785,"[-0.017071466892957687, -0.5507616996765137, -0.019710585474967957, 0.3779543340206146, -0.007345504593104124, 0.13018198311328888, -0.004748479463160038]",4.578817844390869,"[0.0036000199615955353, 0.6868280172348022, -0.0006693769828416407, -1.4008899927139282, 0.0003521030012052506, 2.7623798847198486, 0.7852550148963928]",0.032105911523103714
450,1725341853.7752633,"[-0.017077749595046043, -0.5539368391036987, -0.019727373495697975, 0.37993428111076355, -0.007366676349192858, 0.13095144927501678, -0.0047710663639009]",4.5463409423828125,"[0.0036012500058859587, 0.6895890235900879, -0.000671047018840909, -1.396939992904663, 0.000351496011717245, 2.7634599208831787, 0.7852540016174316]",0.03226829692721367
451,1725341853.798813,"[-0.01686093397438526, -0.5496808290481567, -0.019487351179122925, 0.37682026624679565, -0.007290797773748636, 0.12995074689388275, -0.004728700499981642]",4.51504373550415,"[0.003591099986806512, 0.6923090219497681, -0.0006847149925306439, -1.3929599523544312, 0.00035540098906494677, 2.7642500400543213, 0.7852550148963928]",0.03242478147149086
452,1725341853.8223345,"[-0.017188264057040215, -0.5620624423027039, -0.019864071160554886, 0.3850974440574646, -0.007439679000526667, 0.13287386298179626, -0.004833023529499769]",4.506320953369141,"[0.0035947200376540422, 0.6950340270996094, -0.0006812019855715334, -1.3891899585723877, 0.0003561690100468695, 2.765079975128174, 0.7852540016174316]",0.03246839717030525
453,1725341853.8459322,"[-0.017985600978136063, -0.5877343416213989, -0.02076827920973301, 0.40247148275375366, -0.007772756274789572, 0.13890984654426575, -0.005056299269199371]",4.532703399658203,"[0.0035988499876111746, 0.6974250078201294, -0.0006771740154363215, -1.3861199617385864, 0.0003519649908412248, 2.7655999660491943, 0.7852510213851929]",0.032336484640836716
454,1725341853.8694549,"[-0.018421195447444916, -0.6008158922195435, -0.021250959485769272, 0.41121459007263184, -0.007942570373415947, 0.14196068048477173, -0.00517367385327816]",4.570416450500488,"[0.003597599919885397, 0.6996840238571167, -0.0006795320077799261, -1.3833199739456177, 0.00035531100002117455, 2.766050100326538, 0.7852540016174316]",0.03214791789650917
455,1725341853.8930316,"[-0.01795114204287529, -0.5859202742576599, -0.020698050037026405, 0.4008308947086334, -0.007737092673778534, 0.13841412961483002, -0.005044800229370594]",4.580699920654297,"[0.00360319996252656, 0.7019109725952148, -0.0006761879776604474, -1.3802900314331055, 0.00035022100200876594, 2.766429901123047, 0.7852540016174316]",0.0320965014398098
456,1725341853.9166336,"[-0.016950976103544235, -0.5557876825332642, -0.019553912803530693, 0.3800851106643677, -0.007324001286178827, 0.13129888474941254, -0.004778638947755098]",4.549551963806152,"[0.0035952399484813213, 0.7038750052452087, -0.0006815179949626327, -1.3772799968719482, 0.00035346299409866333, 2.766849994659424, 0.7852519750595093]",0.0322522409260273
457,1725341853.940137,"[-0.016246499493718147, -0.5361243486404419, -0.018759071826934814, 0.36652979254722595, -0.0070456755347549915, 0.12667685747146606, -0.004600556567311287]",4.499329090118408,"[0.0035894298925995827, 0.7057669758796692, -0.0006896880222484469, -1.374269962310791, 0.0003539969911798835, 2.767469882965088, 0.7852519750595093]",0.03250335529446602
458,1725341853.9636323,"[-0.015834053978323936, -0.5259891748428345, -0.01830066740512848, 0.3595046401023865, -0.006894961930811405, 0.12429878860712051, -0.004503902513533831]",4.446443557739258,"[0.003596619935706258, 0.7075350284576416, -0.0006945509812794626, -1.371340036392212, 0.00035394300357438624, 2.7678699493408203, 0.7852519750595093]",0.03276778385043144
459,1725341853.9871116,"[-0.01504659466445446, -0.5040832757949829, -0.017413342371582985, 0.3444391191005707, -0.006588251329958439, 0.11913993954658508, -0.004303995985537767]",4.376154899597168,"[0.0036065299063920975, 0.7094630002975464, -0.0006991300033405423, -1.3679800033569336, 0.0003525800129864365, 2.768160104751587, 0.7852519750595093]",0.03311922773718834
460,1725341854.0106957,"[-0.014450999908149242, -0.4885018765926361, -0.01674663834273815, 0.33370575308799744, -0.00636657327413559, 0.11547255516052246, -0.004158749245107174]",4.30035400390625,"[0.00360319996252656, 0.7113829851150513, -0.0006955110002309084, -1.3645399808883667, 0.0003538799937814474, 2.7683300971984863, 0.785256028175354]",0.03349823132157326
461,1725341854.034474,"[-0.014629286713898182, -0.4975717067718506, -0.016967225819826126, 0.339807391166687, -0.006470861844718456, 0.11761925369501114, -0.00422710319980979]",4.252241134643555,"[0.0035952499601989985, 0.7131720185279846, -0.0006971820257604122, -1.3615299463272095, 0.00035404801019467413, 2.7684600353240967, 0.7852550148963928]",0.033738795667886734
462,1725341854.0582814,"[-0.014947888441383839, -0.5102234482765198, -0.017341645434498787, 0.34833309054374695, -0.006625293288379908, 0.12059715390205383, -0.0043287118896842]",4.230628490447998,"[0.0035959200467914343, 0.7150170207023621, -0.0007020499906502664, -1.3586599826812744, 0.0003564300131984055, 2.7685399055480957, 0.7852540016174316]",0.03384685888886452
463,1725341854.0818758,"[-0.015264359302818775, -0.5218840837478638, -0.017703942954540253, 0.35616740584373474, -0.006770147010684013, 0.12332794815301895, -0.004424236714839935]",4.228639125823975,"[0.003604870056733489, 0.7168359756469727, -0.0006972079863771796, -1.3559800386428833, 0.0003559280012268573, 2.768549919128418, 0.7852529883384705]",0.03385680541396141
464,1725341854.105337,"[-0.015151104889810085, -0.5190839171409607, -0.017568806186318398, 0.3541218638420105, -0.006726276129484177, 0.12264103442430496, -0.004396526608616114]",4.223344802856445,"[0.003604870056733489, 0.7188209891319275, -0.000693841022439301, -1.3530299663543701, 0.00035636298707686365, 2.7685699462890625, 0.7852550148963928]",0.03388327732682228
465,1725341854.1288497,"[-0.015299714170396328, -0.5246897339820862, -0.017736395820975304, 0.35782214999198914, -0.006792599335312843, 0.1239389106631279, -0.004440964665263891]",4.226369857788086,"[0.0035959600936621428, 0.7205749750137329, -0.000701537006534636, -1.3504899740219116, 0.00035510401357896626, 2.7685799598693848, 0.7852529883384705]",0.033868152648210526
